Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,IUPAC_name
C=C1C(=O)OC2C1CCC(C)C1C=CC(=O)C12C,C=C1C(=O)OC2C1CCC(C)C1C=CC(=O)C12C,bitter,phytocompounds_db,"6,9a-dimethyl-3-methylidene-3a,4,5,6,6a,9b-hexahydroazuleno[8,7-b]furan-2,9-dione"
S=c1nc[nH]c2nccnc12,S=c1nc[nH]c2nccnc12,sour,IUPAC Dissocation Constants,1H-pteridine-4-thione
O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,sour,IUPAC Dissocation Constants,"2,6-dichloro-4-nitrophenol"
O=C(O)C1CCCN1,O=C(O)C1CCCN1,sour,phytocompounds_db,pyrrolidine-2-carboxylic acid
O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,sour,IUPAC Dissocation Constants,"4-(3,4-dicarboxybenzoyl)phthalic acid"
O=[N+]([O-])c1cccc(S(=O)O)c1,O=[N+]([O-])c1cccc(S(=O)O)c1,sour,IUPAC Dissocation Constants,3-nitrobenzenesulfinic acid
CC(=CCO)COC1OC(CO)C(O)C(O)C1OC(=O)Cc1ccc(O)c(O)c1,CC(=CCO)COC1OC(CO)C(O)C(O)C1OC(=O)Cc1ccc(O)c(O)c1,bitter,phytocompounds_db,"[4,5-dihydroxy-6-(hydroxymethyl)-2-(4-hydroxy-2-methylbut-2-enoxy)oxan-3-yl] 2-(3,4-dihydroxyphenyl)acetate"
CN(C)c1cccc(C(=O)O)c1,CN(C)c1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,3-(dimethylamino)benzoic acid
CN(C)C(=S)NCC(=O)O,CN(C)C(=S)NCC(=O)O,sour,IUPAC Dissocation Constants,2-(dimethylcarbamothioylamino)acetic acid
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,sour,IUPAC Dissocation Constants,"(2S)-2-amino-3-(3,5-dibromo-4-hydroxyphenyl)propanoic acid"
O=C(O)c1cc(=O)cc(-c2ccccc2)s1,O=C(O)c1cc(=O)cc(-c2ccccc2)s1,sour,IUPAC Dissocation Constants,4-oxo-6-phenylthiopyran-2-carboxylic acid
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,bitter,phytocompounds_db,"N-(1-hydroxypropan-2-yl)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide"
CCC(CC(=O)OC)(C(=O)O)c1ccccc1,CCC(CC(=O)OC)(C(=O)O)c1ccccc1,sour,IUPAC Dissocation Constants,2-ethyl-4-methoxy-4-oxo-2-phenylbutanoic acid
Nc1cc([N+](=O)[O-])ccc1C(=O)O,Nc1cc([N+](=O)[O-])ccc1C(=O)O,sour,IUPAC Dissocation Constants,2-amino-4-nitrobenzoic acid
NNC(=O)c1ccccc1[N+](=O)[O-],NNC(=O)c1ccccc1[N+](=O)[O-],sour,IUPAC Dissocation Constants,2-nitrobenzohydrazide
O=c1cc(O)[nH]c(=O)[nH]1,O=c1cc(O)[nH]c(=O)[nH]1,sour,IUPAC Dissocation Constants,"6-hydroxy-1H-pyrimidine-2,4-dione"
CC12CC(c3ccoc3)OC(=O)C1CC(OC1OC(CO)C(O)C(O)C1O)=C1C3CC(CC12)OC3=O,CC12CC(c3ccoc3)OC(=O)C1CC(OC1OC(CO)C(O)C(O)C1O)=C1C3CC(CC12)OC3=O,bitter,phytocompounds_db,"8-(furan-3-yl)-10-methyl-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,14-dioxatetracyclo[11.2.1.02,11.05,10]hexadec-2-ene-6,15-dione"
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,bitter,chemtastes_db,"17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one"
CC(S)C(=O)O,CC(S)C(=O)O,sour,IUPAC Dissocation Constants,2-sulfanylpropanoic acid
O=C(C=Cc1ccc(O)c(O)c1)NCCc1ccc(O)cc1,O=C(C=Cc1ccc(O)c(O)c1)NCCc1ccc(O)cc1,bitter,phytocompounds_db,"3-(3,4-dihydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide"
Oc1ccccc1O,Oc1ccccc1O,bitter,chemtastes_db,"benzene-1,2-diol"
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4,bitter,chemtastes_db,"20,21,25-trimethoxy-15,30-dimethyl-8,23-dioxa-15,30-diazaheptacyclo[22.6.2.29,12.13,7.114,18.027,31.022,33]hexatriaconta-3(36),4,6,9(35),10,12(34),18,20,22(33),24,26,31-dodecaen-6-ol"
O=C(O)C1CCCCO1,O=C(O)C1CCCCO1,sour,IUPAC Dissocation Constants,oxane-2-carboxylic acid
C=C1C(=O)OC2CC(C)=CCCC(COC(C)=O)=CC(OC(=O)C(C)(O)CO)C12,C=C1C(=O)OC2CC(C)=CCCC(COC(C)=O)=CC(OC(=O)C(C)(O)CO)C12,bitter,phytocompounds_db,"[6-(acetyloxymethyl)-10-methyl-3-methylidene-2-oxo-3a,4,7,8,11,11a-hexahydrocyclodeca[b]furan-4-yl] 2,3-dihydroxy-2-methylpropanoate"
COc1cc(O)c2c(=O)c(-c3ccc(OC)c(O)c3)coc2c1,COc1cc(O)c2c(=O)c(-c3ccc(OC)c(O)c3)coc2c1,bitter,tas2r_agonists,5-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one
NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,bitter,chemtastes_db,4-amino-5-[[1-carboxy-2-(4-hydroxyphenyl)ethyl]amino]-5-oxopentanoic acid
CC(C)(C)C(=O)O,CC(C)(C)C(=O)O,sour,IUPAC Dissocation Constants,"2,2-dimethylpropanoic acid"
CCCCc1nc(O)cc(S)n1,CCCCc1nc(O)cc(S)n1,sour,IUPAC Dissocation Constants,2-butyl-4-sulfanyl-1H-pyrimidin-6-one
C=CCCCCCCCCCCCC(O)CC(O)CO,C=CCCCCCCCCCCCC(O)CC(O)CO,bitter,chemtastes_db,"heptadec-16-ene-1,2,4-triol"
O=C1CCCC2C3CC(CN12)C1CCCCN1C3,O=C1CCCC2C3CC(CN12)C1CCCCN1C3,bitter,phytocompounds_db,"7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecan-6-one"
C=CC1CN2CCC1CC2c1[nH]c2ccccc2c1CCO,C=CC1CN2CCC1CC2c1[nH]c2ccccc2c1CCO,bitter,phytocompounds_db,2-[2-(5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-1H-indol-3-yl]ethanol
O=c1ccccc(Br)c1O,O=c1ccccc(Br)c1O,sour,IUPAC Dissocation Constants,"3-bromo-2-hydroxycyclohepta-2,4,6-trien-1-one"
CCC(C)C(=O)OC1CC(C)CCC1C(C)C,CCC(C)C(=O)OC1CC(C)CCC1C(C)C,bitter,flavor_db,(5-methyl-2-propan-2-ylcyclohexyl) 2-methylbutanoate
Cn1c(Br)nc2c(=O)[nH]c(=O)[nH]c21,Cn1c(Br)nc2c(=O)[nH]c(=O)[nH]c21,sour,IUPAC Dissocation Constants,"8-bromo-9-methyl-3H-purine-2,6-dione"
O=[N+]([O-])c1cccnc1S,O=[N+]([O-])c1cccnc1S,sour,IUPAC Dissocation Constants,3-nitro-1H-pyridine-2-thione
C=C1C(=O)OC2C3C(COC(=O)C(=O)O)=CC(=O)C3=C(C)CC(O)C12,C=C1C(=O)OC2C3C(COC(=O)C(=O)O)=CC(=O)C3=C(C)CC(O)C12,bitter,chemtastes_db,"2-[(4-hydroxy-6-methyl-3-methylidene-2,7-dioxo-4,5,9a,9b-tetrahydro-3aH-azuleno[8,7-b]furan-9-yl)methoxy]-2-oxoacetic acid"
CCCCCCCCCCCC=O,CCCCCCCCCCCC=O,bitter,phytocompounds_db,dodecanal
CC(CCCC(=O)O)c1ccccc1,CC(CCCC(=O)O)c1ccccc1,sour,IUPAC Dissocation Constants,5-phenylhexanoic acid
CC12CCC(CC1=O)C2(C)C,CC12CCC(CC1=O)C2(C)C,bitter,chemtastes_db,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one"
COc1cc(C2c3c(cc(OC)c(O)c3OC)CC(CO)C2CO)cc(OC)c1O,COc1cc(C2c3c(cc(OC)c(O)c3OC)CC(CO)C2CO)cc(OC)c1O,bitter,phytocompounds_db,"8-(4-hydroxy-3,5-dimethoxyphenyl)-6,7-bis(hydroxymethyl)-1,3-dimethoxy-5,6,7,8-tetrahydronaphthalen-2-ol"
CC(=O)C(O)CC([N+](=O)[O-])[N+](=O)[O-],CC(=O)C(O)CC([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,"3-hydroxy-5,5-dinitropentan-2-one"
CC(=O)C=CC(=O)C=O,CC(=O)C=CC(=O)C=O,bitter,phytocompounds_db,"2,5-dioxohex-3-enal"
Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1C=CC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CCC(C)(C)O)C(O)CC12C,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1C=CC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CCC(C)(C)O)C(O)CC12C,bitter,phytocompounds_db,"17-(2,6-dihydroxy-6-methyl-3-oxoheptan-2-yl)-3,16-dihydroxy-4,9,13,14-tetramethyl-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-12,15,16,17-tetrahydro-8H-cyclopenta[a]phenanthren-11-one"
CCC(C)C(=O)OC1CCC2(C)C3CC(O)C4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(C)O)C5CC42OC13O,CCC(C)C(=O)OC1CCC2(C)C3CC(O)C4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(C)O)C5CC42OC13O,bitter,phytocompounds_db,"(10,12,13,14,16,23-hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl) 2-methylbutanoate"
O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,sour,IUPAC Dissocation Constants,"2-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazine-3,5-dione"
O=C(O)c1cncc(C(=O)O)c1C(=O)O,O=C(O)c1cncc(C(=O)O)c1C(=O)O,sour,IUPAC Dissocation Constants,"pyridine-3,4,5-tricarboxylic acid"
O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sour,IUPAC Dissocation Constants,"(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoic acid"
Oc1c(Cl)cccc1Cl,Oc1c(Cl)cccc1Cl,sour,IUPAC Dissocation Constants,"2,6-dichlorophenol"
O=[N+]([O-])c1cc(O)cc(O)c1,O=[N+]([O-])c1cc(O)cc(O)c1,sour,IUPAC Dissocation Constants,"5-nitrobenzene-1,3-diol"
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,sour,IUPAC Dissocation Constants,N-(4-nitrophenyl)benzenesulfonamide
CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,bitter,phytocompounds_db,"1,2,6b,9,9,12a-hexamethyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a,6a-dicarboxylic acid"
CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,bitter,phytocompounds_db,octadecanoic acid
CCOP(=O)(CC(=O)O)OCC,CCOP(=O)(CC(=O)O)OCC,sour,IUPAC Dissocation Constants,2-diethoxyphosphorylacetic acid
CCC(CC(=O)O)(C(=O)OC)c1ccccc1,CCC(CC(=O)O)(C(=O)OC)c1ccccc1,sour,IUPAC Dissocation Constants,3-methoxycarbonyl-3-phenylpentanoic acid
O=C(O)c1ccccc1C(=O)c1ccccc1,O=C(O)c1ccccc1C(=O)c1ccccc1,sour,IUPAC Dissocation Constants,2-benzoylbenzoic acid
O=C(CCc1ccc(O)c(O)c1)NCCCCN(CCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1,O=C(CCc1ccc(O)c(O)c1)NCCCCN(CCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1,bitter,chemtastes_db,"3-(3,4-dihydroxyphenyl)-N-[4-[3-(3,4-dihydroxyphenyl)propanoyl-[3-[3-(3,4-dihydroxyphenyl)propanoylamino]propyl]amino]butyl]propanamide"
CCOC(=O)CSCC(=O)O,CCOC(=O)CSCC(=O)O,sour,IUPAC Dissocation Constants,2-(2-ethoxy-2-oxoethyl)sulfanylacetic acid
O=c1c([N+](=O)[O-])c[nH]cc1[N+](=O)[O-],O=c1c([N+](=O)[O-])c[nH]cc1[N+](=O)[O-],sour,IUPAC Dissocation Constants,"3,5-dinitro-1H-pyridin-4-one"
CC(=O)N(c1c(C)cccc1C)N1CCN(C(=O)OCc2ccccc2)CC1,CC(=O)N(c1c(C)cccc1C)N1CCN(C(=O)OCc2ccccc2)CC1,sour,IUPAC Dissocation Constants,"benzyl 4-(N-acetyl-2,6-dimethylanilino)piperazine-1-carboxylate"
CNc1nc(=O)c(C)n[nH]1,CNc1nc(=O)c(C)n[nH]1,sour,IUPAC Dissocation Constants,"6-methyl-3-(methylamino)-4H-1,2,4-triazin-5-one"
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OC(OC(=O)C(C)=CCCC(C)(O)C=C)CC21,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OC(OC(=O)C(C)=CCCC(C)(O)C=C)CC21,bitter,phytocompounds_db,"[5-ethenyl-1-oxo-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,4a,5,6-tetrahydro-3H-pyrano[3,4-c]pyran-3-yl] 6-hydroxy-2,6-dimethylocta-2,7-dienoate"
CC12CC(c3ccoc3)OC(=O)C1CC(=O)C1C3CC(CC12)OC3=O,CC12CC(c3ccoc3)OC(=O)C1CC(=O)C1C3CC(CC12)OC3=O,bitter,chemtastes_db,"8-(furan-3-yl)-10-methyl-7,14-dioxatetracyclo[11.2.1.02,11.05,10]hexadecane-3,6,15-trione"
CC(C)CC(=O)c1c(O)c(C2OC(CO)C(O)C(O)C2O)c(O)c(C2OC(CO)C(O)C(O)C2O)c1O,CC(C)CC(=O)c1c(O)c(C2OC(CO)C(O)C(O)C2O)c(O)c(C2OC(CO)C(O)C(O)C2O)c1O,bitter,chemtastes_db,"3-methyl-1-[2,4,6-trihydroxy-3,5-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]butan-1-one"
CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,bitter,chemtastes_db,"6-(7,15-dihydroxy-4,4,10,13,14-pentamethyl-3,11-dioxo-2,5,6,7,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-methyl-4-oxoheptanoic acid"
CC(C)c1cc2c(c(O)c1O)C13CCCC(C)(C)C1CC2OC3=O,CC(C)c1cc2c(c(O)c1O)C13CCCC(C)(C)C1CC2OC3=O,bitter,chemtastes_db,"3,4-dihydroxy-11,11-dimethyl-5-propan-2-yl-16-oxatetracyclo[6.6.2.01,10.02,7]hexadeca-2,4,6-trien-15-one"
O=C(O)COc1ccccc1C(=O)O,O=C(O)COc1ccccc1C(=O)O,sour,IUPAC Dissocation Constants,2-(carboxymethoxy)benzoic acid
O=C(O)CN(CC(=O)O)CP(=O)(O)O,O=C(O)CN(CC(=O)O)CP(=O)(O)O,sour,IUPAC Dissocation Constants,2-[carboxymethyl(phosphonomethyl)amino]acetic acid
CC(=O)Oc1ccc(C(=O)O)cc1,CC(=O)Oc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,4-acetyloxybenzoic acid
CC1(C)C(=O)C(O)CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,CC1(C)C(=O)C(O)CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,bitter,phytocompounds_db,"2,16-dihydroxy-4,4,9,13,14-pentamethyl-17-(2,5,6-trihydroxy-6-methyl-3-oxoheptan-2-yl)-2,7,8,10,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthrene-3,11-dione"
COc1ccc(C(=O)NN)cc1,COc1ccc(C(=O)NN)cc1,sour,IUPAC Dissocation Constants,4-methoxybenzohydrazide
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,bitter,chemtastes_db,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-2,3-dihydrochromen-4-one"
O=C(O)[C@@H]1CCC[C@H]1C(=O)O,O=C(O)[C@@H]1CCC[C@H]1C(=O)O,sour,IUPAC Dissocation Constants,"(1R,2R)-cyclopentane-1,2-dicarboxylic acid"
COc1cc(C=CC(=O)Nc2ccccc2C(=O)O)cc(OC)c1O,COc1cc(C=CC(=O)Nc2ccccc2C(=O)O)cc(OC)c1O,bitter,chemtastes_db,"2-[3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoylamino]benzoic acid"
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,bitter,chemtastes_db,"5-propan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione"
CCC(C)N=C=S,CCC(C)N=C=S,bitter,phytocompounds_db,2-isothiocyanatobutane
O=C(O)c1ccn(-c2ccccc2)n1,O=C(O)c1ccn(-c2ccccc2)n1,sour,IUPAC Dissocation Constants,1-phenylpyrazole-3-carboxylic acid
Cc1cc(=O)[nH]c(=S)[nH]1,Cc1cc(=O)[nH]c(=S)[nH]1,bitter,chemtastes_db,6-methyl-2-sulfanylidene-1H-pyrimidin-4-one
O=C(C=Cc1ccc(O)cc1)Nc1ccc(O)cc1C(=O)O,O=C(C=Cc1ccc(O)cc1)Nc1ccc(O)cc1C(=O)O,bitter,chemtastes_db,5-hydroxy-2-[3-(4-hydroxyphenyl)prop-2-enoylamino]benzoic acid
CC1(C)[C@H](C(=O)O)CC[C@]1(C)C(=O)O,CC1(C)[C@H](C(=O)O)CC[C@]1(C)C(=O)O,sour,IUPAC Dissocation Constants,"(1S,3R)-1,2,2-trimethylcyclopentane-1,3-dicarboxylic acid"
O=C(O)COc1cc(Cl)ccc1Cl,O=C(O)COc1cc(Cl)ccc1Cl,sour,IUPAC Dissocation Constants,"2-(2,5-dichlorophenoxy)acetic acid"
CC(=O)C1CC(C(=O)O)C1(C)C,CC(=O)C1CC(C(=O)O)C1(C)C,sour,IUPAC Dissocation Constants,"3-acetyl-2,2-dimethylcyclobutane-1-carboxylic acid"
O=C1CCCCCCC1,O=C1CCCCCCC1,bitter,chemtastes_db,cyclooctanone
CCC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,CCC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,bitter,tas2r_agonists,2-[[5-amino-2-[(2-amino-3-methylpentanoyl)amino]-5-oxopentanoyl]amino]-3-(1H-indol-3-yl)propanoic acid
Cc1ccccc1[Se]CC(=O)O,Cc1ccccc1[Se]CC(=O)O,sour,IUPAC Dissocation Constants,2-(2-methylphenyl)selanylacetic acid
CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,bitter,phytocompounds_db,"5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-piperidine]-16-ol"
O=Cc1ccc(CO)n1Cc1ccc(CO)o1,O=Cc1ccc(CO)n1Cc1ccc(CO)o1,bitter,chemtastes_db,5-(hydroxymethyl)-1-[[5-(hydroxymethyl)furan-2-yl]methyl]pyrrole-2-carbaldehyde
CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,bitter,chemtastes_db,"9,10,13-trihydroxyoctadec-11-enoic acid"
O=S(O)CCCCc1ccccc1,O=S(O)CCCCc1ccccc1,sour,IUPAC Dissocation Constants,4-phenylbutane-1-sulfinic acid
CC(=O)CC(=O)O,CC(=O)CC(=O)O,sour,IUPAC Dissocation Constants,3-oxobutanoic acid
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,bitter,flavor_db,"4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"
CC=Cc1ccc(OC)c(OC)c1,CC=Cc1ccc(OC)c(OC)c1,bitter,chemtastes_db,"1,2-dimethoxy-4-prop-1-enylbenzene"
Oc1c(Cl)cc(Cl)cc1Cl,Oc1c(Cl)cc(Cl)cc1Cl,sour,IUPAC Dissocation Constants,"2,4,6-trichlorophenol"
COc1ccc(CC(=O)O)cc1,COc1ccc(CC(=O)O)cc1,sour,IUPAC Dissocation Constants,2-(4-methoxyphenyl)acetic acid
O=C(O)COc1ccc(Cl)cc1Cl,O=C(O)COc1ccc(Cl)cc1Cl,sour,IUPAC Dissocation Constants,"2-(2,4-dichlorophenoxy)acetic acid"
O=P(O)(O)OCCCc1ccccn1,O=P(O)(O)OCCCc1ccccn1,sour,IUPAC Dissocation Constants,3-pyridin-2-ylpropyl dihydrogen phosphate
Cc1cc(O)[nH]c(=O)c1CCO,Cc1cc(O)[nH]c(=O)c1CCO,sour,IUPAC Dissocation Constants,6-hydroxy-5-(2-hydroxyethyl)-4-methyl-1H-pyridin-2-one
COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1OC,COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1OC,bitter,chemtastes_db,"3-(3,4-dimethoxyphenyl)-8-hydroxy-3,4-dihydroisochromen-1-one"
CCOC(=O)CC(=O)c1ccccc1,CCOC(=O)CC(=O)c1ccccc1,bitter,chemtastes_db,ethyl 3-oxo-3-phenylpropanoate
Cc1nc2c(=O)[nH]c(=O)[nH]c2n(C)c1=O,Cc1nc2c(=O)[nH]c(=O)[nH]c2n(C)c1=O,sour,IUPAC Dissocation Constants,"6,8-dimethyl-1H-pteridine-2,4,7-trione"
O=[N+]([O-])c1ccc(S(=O)O)cc1,O=[N+]([O-])c1ccc(S(=O)O)cc1,sour,IUPAC Dissocation Constants,4-nitrobenzenesulfinic acid
O=[As](O)(O)c1ccccc1,O=[As](O)(O)c1ccccc1,sour,IUPAC Dissocation Constants,phenylarsonic acid
C[C@@]1(C(=O)O)C[C@H]1C(=O)O,C[C@@]1(C(=O)O)C[C@H]1C(=O)O,sour,IUPAC Dissocation Constants,"(1R,2R)-1-methylcyclopropane-1,2-dicarboxylic acid"
[O-][N+]12CCCCC1CCCC2CO,[O-][N+]12CCCCC1CCCC2CO,bitter,chemtastes_db,"(5-oxido-2,3,4,6,7,8,9,9a-octahydro-1H-quinolizin-5-ium-4-yl)methanol"
O=C(O)c1ccccc1C(=O)c1ccc([N+](=O)[O-])cc1,O=C(O)c1ccccc1C(=O)c1ccc([N+](=O)[O-])cc1,bitter,chemtastes_db,2-(4-nitrobenzoyl)benzoic acid
NC(C(=O)O)C(CC(=O)O)C(=O)O,NC(C(=O)O)C(CC(=O)O)C(=O)O,sour,IUPAC Dissocation Constants,"1-aminopropane-1,2,3-tricarboxylic acid"
CCOC(=O)C(Cc1ccc(OC)c(O)c1)c1ccccc1,CCOC(=O)C(Cc1ccc(OC)c(O)c1)c1ccccc1,bitter,chemtastes_db,ethyl 3-(3-hydroxy-4-methoxyphenyl)-2-phenylpropanoate
O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,bitter,chemtastes_db,"6,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one"
NC(N)=NC(N)=Nc1ccccc1,NC(N)=NC(N)=Nc1ccccc1,bitter,chemtastes_db,1-(diaminomethylidene)-2-phenylguanidine
CC12C(=O)C=CCC1=CCC1C2CCC2(O)C(=O)OC3(C)C4CC5(C)C(COC16OC23C5C6=O)C(=O)O4,CC12C(=O)C=CCC1=CCC1C2CCC2(O)C(=O)OC3(C)C4CC5(C)C(COC16OC23C5C6=O)C(=O)O4,bitter,phytocompounds_db,"5-hydroxy-2,9,26-trimethyl-3,19,23,28-tetraoxaoctacyclo[16.9.1.118,27.01,5.02,24.08,17.09,14.021,26]nonacosa-11,14-diene-4,10,22,29-tetrone"
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,bitter,chemtastes_db,4-amino-N-(6-methoxypyridazin-3-yl)benzenesulfonamide
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,bitter,chemtastes_db,2-phenylquinoline-4-carboxylic acid
CCC(C(=O)O)(C(=O)O)C(C)C,CCC(C(=O)O)(C(=O)O)C(C)C,sour,IUPAC Dissocation Constants,2-ethyl-2-propan-2-ylpropanedioic acid
CCCCC(CC)CNC(=S)S,CCCCC(CC)CNC(=S)S,sour,IUPAC Dissocation Constants,2-ethylhexylcarbamodithioic acid
O=C(C=Cc1ccccc1)c1ccc(O)cc1O,O=C(C=Cc1ccccc1)c1ccc(O)cc1O,bitter,phytocompounds_db,"1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one"
